quarter_text,estado,inversion,exportaciones,quarter,cuenta,horas_prom,ittae,salario,medsup,hom_pc,rob_pc,secext_pc,_menos1sm
2016-2,Yucatán,20.22397,324.37399,2016q2,6,41.200001,113.36143,281.04333,0.26322982,0.010735092,0.25717547,0.006067661,0.21600001
2016-2,Zacatecas,343.63089,583.53601,2016q2,5,41.700001,104.1104,279.07333,0.2087847,0.092002119,1.0712575,0.013863333,0.16
2016-3,Aguascalientes,132.59532,1893.795,2016q3,11,46.299999,123.15935,290.81,0.33389318,0.040554263,2.251144,0.012242796,0.068999998
2016-3,Baja California,218.75067,9355.1953,2016q3,14,43.799999,116.59296,308.11667,0.34102434,0.11183022,3.1936567,0.010731183,0.053000003
2016-3,Baja California Sur,82.391777,70.885002,2016q3,0,42.900002,116.32588,292.41666,0.38364151,0.10762341,3.9022982,0.020258523,0.086000003
2016-3,Campeche,45.638691,2743.7529,2016q3,1,43.799999,85.820168,381.27335,0.31830084,0.050906514,0.32276896,0.002166235,0.19499999
2016-3,Chiapas,33.256371,150.254,2016q3,0,41.599998,102.29846,284.38666,0.21472439,0.068529465,0.47576349,0.008824342,0.37599999
2016-3,Chihuahua,462.20734,11718.889,2016q3,7,44.299999,112.98262,295.91,0.29163349,0.11597275,0.81127608,0.00133302,0.059999999
2016-3,Ciudad de México,939.91968,591.797,2016q3,103,43.799999,108.6706,406.52335,0.46095178,0.047448237,2.409555,0.017439208,0.12100001
2016-3,Coahuila,138.99301,9578.2324,2016q3,10,43.700001,107.00201,310.56335,0.27351385,0.03800281,0.86406391,0.00166679,0.098000005
2016-3,Colima,-40.327984,71.842003,2016q3,0,42.400002,107.30329,275.41,0.32023245,0.20480908,2.7276229,0.029839734,0.12899999
2016-3,Durango,21.844854,425.40799,2016q3,7,42.799999,107.76846,248.49001,0.25089556,0.07397552,1.4072162,0.004483365,0.155
2016-3,Estado de México,306.22992,4156.4512,2016q3,44,45.200001,107.9801,311.39667,0.30191368,0.037026624,1.9286497,0.020816542,0.132
2016-3,Guanajuato,251.99106,5598.2671,2016q3,19,44.900002,114.38496,264.68668,0.23166844,0.11516596,1.4336117,0.000340728,0.14300001
2016-3,Guerrero,25.920052,174.40401,2016q3,0,42.400002,105.54705,266.37,0.25550342,0.2091495,0.86054852,0.015595702,0.19399999
2016-3,Hidalgo,82.864311,376.55801,2016q3,1,43.400002,114.04594,277.06,0.23690948,0.057582954,0.80856064,0.003770313,0.237
2016-3,Jalisco,39.510509,4807.5542,2016q3,58,41.599998,113.70546,315.28333,0.31158704,0.068960035,2.4017759,0.023277122,0.098999999
2016-3,Michoacán,15.874354,310.526,2016q3,27,39.5,108.81461,280.22,0.18929179,0.14400481,0.9216739,0.001079496,0.185
2016-3,Morelos,44.408005,907.02698,2016q3,7,43.700001,106.60883,315.06332,0.30258146,0.11871041,2.4718486,0.007708468,0.12800001
2016-3,Nayarit,12.263638,48.243,2016q3,3,40.5,112.24379,251.88,0.28485933,0.01841395,0.1601213,0.001601213,0.17299999
2016-3,Nuevo León,164.66641,8309.7783,2016q3,44,43.900002,111.87157,352.03665,0.26386288,0.061932245,1.0340749,0.029417815,0.068000004
2016-3,Oaxaca,4.3936296,142.99899,2016q3,7,41.900002,102.66231,258.84665,0.19445975,0.11261019,0.67170121,0.004454908,0.26299998
2016-3,Puebla,416.0022,2335.979,2016q3,13,41.400002,106.19381,292.73334,0.25265276,0.049183938,0.78183296,0.004151891,0.219
2016-3,Querétaro,134.45728,2516.615,2016q3,16,45.299999,118.2243,352.98334,0.31903031,0.051036233,2.9301667,0.000490733,0.066
2016-3,Quintana Roo,34.633667,4.4159999,2016q3,3,45.200001,117.2466,240.77667,0.35552523,0.049216716,0.92711987,0.001230418,0.127
2016-3,San Luis Potosí,186.41194,2366.7529,2016q3,1,41.599998,110.99065,310.41333,0.23404567,0.049980979,1.0416899,0.039553292,0.17200001
2016-3,Sinaloa,86.6978,318.147,2016q3,16,41.400002,104.54668,237.76666,0.33421686,0.13142331,0.59339619,0.006969418,0.10399999
2016-3,Sonora,61.069141,4290.2798,2016q3,7,43,112.14561,273.88333,0.34240597,0.090677422,1.3541161,0.013433692,0.093000002
2016-3,Tabasco,55.530716,1528.687,2016q3,0,43.900002,92.080185,270.47668,0.31407505,0.054751519,2.6177033,0.01078439,0.153
2016-3,Tamaulipas,16.762035,6490.2842,2016q3,13,41.299999,109.27743,294.45001,0.32948017,0.11481693,1.0116152,0.006967047,0.14300001
2016-3,Tlaxcala,2.4908428,330.28201,2016q3,2,43.400002,110.72565,266.22333,0.29290032,0.074730473,0.85362227,0,0.21200001
2016-3,Veracruz,213.82024,1095.7679,2016q3,17,42.599998,98.926102,324.11334,0.25997135,0.07653833,0.52652456,0.004437005,0.198
2016-3,Yucatán,16.355259,294.32199,2016q3,17,41.400002,112.35585,281.67334,0.26030359,0.011166146,0.30753427,0.008839866,0.213
2016-3,Zacatecas,99.72081,698.84399,2016q3,8,42.400002,114.33109,306.20334,0.21485852,0.11384078,1.0396618,0.010692227,0.156
2016-4,Aguascalientes,176.229,1965.032,2016q4,5,45.799999,126.48808,291.64001,0.34198529,0.042712389,2.3491813,0.012966261,0.071000002
2016-4,Baja California,423.9111,10422.836,2016q4,14,44.900002,120.05243,311.09665,0.34617305,0.12325466,3.6489572,0.013225957,0.049000002
2016-4,Baja California Sur,72.43737,77.665001,2016q4,0,42.900002,125.70464,289.58667,0.3866277,0.11438972,3.8276562,0.047767138,0.098000005
2016-4,Campeche,-0.83606219,2826.741,2016q4,0,43.400002,86.503021,376.28333,0.31428599,0.047483074,0.27410683,0.006474965,0.17200001
2016-4,Chiapas,30.583933,144.493,2016q4,1,40.5,106.18071,282.22998,0.20712252,0.075061245,0.41966912,0.006364295,0.375
2016-4,Chihuahua,651.69891,11554.507,2016q4,5,43.900002,119.72396,297.84332,0.28356177,0.12048308,0.93726796,0.001861769,0.048
2016-4,Ciudad de México,1130.058,526.73401,2016q4,95,42.900002,118.18606,402.13333,0.46869138,0.05348356,2.57197,0.01722352,0.109
2016-4,Coahuila,936.44666,10281.952,2016q4,2,43.400002,109.51936,311.75665,0.27361226,0.040552713,1.0094966,0.000997198,0.092
2016-4,Colima,-20.012691,71.691002,2016q4,0,42.200001,113.26206,268.71335,0.31836084,0.22829077,2.6787017,0.013508329,0.124
2016-4,Durango,53.165501,404.59299,2016q4,1,41.900002,112.93598,246.50334,0.23969281,0.063732652,1.4306303,0.012299284,0.145
2016-4,Estado de México,720.88483,4260.9932,2016q4,31,45.400002,113.39758,307.94,0.30617878,0.045957662,1.9794332,0.024169896,0.11
2016-4,Guanajuato,179.78067,5677.2368,2016q4,26,44.900002,119.20187,264.12332,0.23857653,0.11273344,1.5576938,0.000170035,0.12899999
2016-4,Guerrero,62.409683,145.858,2016q4,0,42.700001,106.76555,259.31332,0.26693678,0.18773273,0.85884251,0.01084678,0.175
2016-4,Hidalgo,177.25787,417.04599,2016q4,1,42.5,118.18076,273.24332,0.22935051,0.053996715,1.1718654,0.007860281,0.235
2016-4,Jalisco,211.38565,3941.6699,2016q4,61,42.299999,117.08392,314.76334,0.31066409,0.064796543,2.7295235,0.027060627,0.081999995
2016-4,Michoacán,69.077438,228.076,2016q4,20,39.200001,117.23083,274.72668,0.1878916,0.13600665,0.95204654,0.000646624,0.18799999
2016-4,Morelos,33.119732,951.396,2016q4,4,43.700001,113.29343,309.81332,0.30195764,0.12861578,2.4334516,0.007686203,0.133
2016-4,Nayarit,33.52533,36.853001,2016q4,0,40.299999,115.82376,248.52333,0.2778134,0.015941501,0.13789398,0,0.186
2016-4,Nuevo León,739.32764,8401.9629,2016q4,28,43.5,115.85949,352.40335,0.2683785,0.052459705,0.80811087,0.03471598,0.066
2016-4,Oaxaca,48.124233,138.73801,2016q4,14,42.099998,106.91936,254.65334,0.1960745,0.11936091,0.67168311,0.002224116,0.24700001
2016-4,Puebla,338.81302,2931.625,2016q4,20,41.900002,112.62767,289.60333,0.25047511,0.037437581,0.8135903,0.002708251,0.22
2016-4,Querétaro,286.55252,2604.3611,2016q4,7,45.200001,122.77088,352.91666,0.32362521,0.047431164,2.9475777,0.001466943,0.061999999
2016-4,Quintana Roo,63.58123,14.709,2016q4,2,45.400002,119.56586,236.86667,0.36370599,0.048266793,1.598303,0.013441386,0.115
2016-4,San Luis Potosí,329.80115,2434.9551,2016q4,3,41,115.6574,305.92001,0.23362586,0.057048361,0.92676678,0.019374915,0.20100001
2016-4,Sinaloa,140.81783,335.591,2016q4,18,41.400002,119.14111,231.64,0.33376324,0.14340418,0.71933918,0.008610874,0.103
2016-4,Sonora,205.67824,4406.2822,2016q4,6,43.400002,114.24213,271.14999,0.35091704,0.081004917,0.6885418,0.00301258,0.091000006
2016-4,Tabasco,-60.468002,1575.444,2016q4,0,41.700001,96.240379,265.33334,0.31692016,0.094753785,2.7743413,0.024826319,0.199
2016-4,Tamaulipas,493.59744,6437.4819,2016q4,1,42.400002,106.38265,293.57333,0.33302605,0.098383098,1.1619766,0.011394653,0.12800001
2016-4,Tlaxcala,133.53026,323.75699,2016q4,0,43.200001,114.83161,262.56,0.29989749,0.076017772,0.89839188,0,0.206
2016-4,Veracruz,161.30704,1169.8571,2016q4,6,42.900002,103.16285,315.40668,0.26890025,0.07455569,0.57589967,0.010334453,0.189
2016-4,Yucatán,25.478323,310.21201,2016q4,4,41.299999,118.47959,280.42667,0.26764524,0.01205886,0.30889234,0.00602943,0.207
2016-4,Zacatecas,-46.864658,881.26001,2016q4,7,40.799999,114.28275,283.62332,0.20668711,0.098556557,1.0772168,0.013182724,0.15899999
2017-1,Aguascalientes,636.25226,2107.344,2017q1,2,46.099998,125.76509,305.62668,0.34244558,0.044857916,2.3493383,0.019007592,0.061999999
2017-1,Baja California,578.58752,7852.7461,2017q1,3,44.5,113.2127,324.07666,0.33873579,0.13348064,3.8400923,0.016544871,0.041999999
2017-1,Baja California Sur,164.71306,48.396,2017q1,0,42.700001,116.83321,308.72665,0.38697723,0.18470516,3.2947408,0.099840632,0.093999997
2017-1,Campeche,102.28737,2778.502,2017q1,0,43.400002,79.702797,394.98999,0.31688261,0.044085689,0.24408418,0.008602086,0.19299999
2017-1,Chiapas,147.06062,150.065,2017q1,0,41.5,107.27425,291.17001,0.20782329,0.075210548,0.42158965,0.00671856,0.373
2017-1,Chihuahua,602.46674,10374.12,2017q1,2,44.599998,109.9945,310.08667,0.27863216,0.12205577,1.0918685,0.001061355,0.039999999
2017-1,Ciudad de México,2752.0391,652.60199,2017q1,48,43.200001,110.73441,418.97,0.4735077,0.051702733,2.6524863,0.013719366,0.109
2017-1,Coahuila,505.85056,9026.2598,2017q1,1,43.200001,108.14289,324.03668,0.27690142,0.042426898,0.99769502,0.002651681,0.093999997
2017-1,Colima,54.340076,31.812,2017q1,0,42.400002,106.78223,278.51666,0.31681257,0.23005516,2.3018969,0.017489574,0.118
2017-1,Durango,25.680645,375.30301,2017q1,4,42.200001,103.06226,258.16333,0.25622907,0.054098851,1.5393075,0.009481242,0.132
2017-1,Estado de México,1244.0833,4196.5078,2017q1,22,45.400002,107.65324,324.14999,0.31183821,0.045505902,1.987091,0.017542352,0.118
2017-1,Guanajuato,749.17792,5610.9678,2017q1,7,46.599998,116.07843,277.85999,0.22820064,0.13305478,1.6845685,0.000339425,0.12100001
2017-1,Guerrero,46.445862,52.479,2017q1,2,41.5,104.84186,273.54666,0.27359337,0.18970721,0.83410065,0.011943499,0.2
2017-1,Hidalgo,93.774956,465.78,2017q1,2,43.799999,113.03117,288.25333,0.21886274,0.073604351,1.1790327,0.007155979,0.24700001
2017-1,Jalisco,554.32959,4413.6709,2017q1,27,41.900002,113.27634,325.82666,0.31830162,0.065485365,2.7243891,0.019806537,0.086000003
2017-1,Michoacán,129.88951,320.88599,2017q1,9,40.599998,113.80839,284.22333,0.19818003,0.13212714,0.89347217,0.000215191,0.16700001
2017-1,Morelos,216.00388,916.52899,2017q1,6,44.400002,115.02058,327.73666,0.30888358,0.12109278,2.3268207,0.0051094,0.108
2017-1,Nayarit,31.840565,28.757999,2017q1,0,41,115.20684,256.98999,0.28704599,0.019837931,0.15949698,0,0.177
2017-1,Nuevo León,1443.057,7778.23,2017q1,29,43.400002,114.53472,364.20667,0.26083371,0.054778047,0.85472979,0.033059034,0.066
2017-1,Oaxaca,161.68011,194.701,2017q1,4,43,102.01341,266.11667,0.19987458,0.089325396,0.60060224,0.003701329,0.252
2017-1,Puebla,396.04303,2935.262,2017q1,11,42.5,111.42526,302.38333,0.25917551,0.054831969,1.0518202,0.003496531,0.21600001
2017-1,Querétaro,699.21503,2410.0801,2017q1,7,45.5,123.51128,364.95001,0.32688695,0.05018615,2.8552508,0.002436221,0.071999997
2017-1,Quintana Roo,154.64742,0.74800003,2017q1,3,46,119.32794,249.11333,0.36744565,0.055826935,1.5819655,0.013956734,0.11399999
2017-1,San Luis Potosí,460.41815,3038.0879,2017q1,3,42.700001,111.30415,318.27667,0.23593707,0.061223567,0.91584731,0.016469497,0.185
2017-1,Sinaloa,121.80876,229.257,2017q1,5,41.700001,111.91653,242.88333,0.3437067,0.15732012,0.84047276,0.002644036,0.093000002
2017-1,Sonora,438.98959,4251.6191,2017q1,13,43.299999,111.08633,285.01666,0.34906355,0.091751077,0.95888216,0.004003683,0.085000001
2017-1,Tabasco,193.02315,1411.326,2017q1,2,43.5,90.207733,280.91,0.3283138,0.089984736,2.436605,0.033847471,0.183
2017-1,Tamaulipas,450.45374,5913.4702,2017q1,6,42.200001,109.48339,305.95667,0.33662191,0.084810898,1.0656794,0.01385799,0.133
2017-1,Tlaxcala,70.518654,343.526,2017q1,2,43.200001,103.58475,278.10001,0.30665967,0.090308793,1.0538577,0.000765329,0.214
2017-1,Veracruz,200.85393,1401.668,2017q1,7,43.5,104.06684,336.56668,0.26253593,0.08068695,0.88301243,0.022106013,0.20899999
2017-1,Yucatán,99.864014,205.278,2017q1,6,40.799999,114.09794,291.80334,0.27585748,0.015258055,0.29776327,0.00693548,0.21799999
2017-1,Zacatecas,302.50366,764.87903,2017q1,2,41.599998,99.179688,296.28,0.21479496,0.097743745,1.0344547,0.023182813,0.161
2017-2,Aguascalientes,249.81795,1983.401,2017q2,3,45.200001,123.83507,307.64667,0.34658557,0.043960743,2.6058108,0.014400933,0.07
2017-2,Baja California,687.2796,8699.3643,2017q2,12,43.400002,120.32474,327.35333,0.35186043,0.16962689,3.5702689,0.013134208,0.061000001
2017-2,Baja California Sur,156.47858,57.643002,2017q2,1,41.799999,125.43439,306.23666,0.38358977,0.10285198,3.4523567,0.099134435,0.098000005
2017-2,Campeche,43.620968,2593.093,2017q2,0,41.799999,79.012833,392.07001,0.31466499,0.046070163,0.22392241,0.006428395,0.215
2017-2,Chiapas,24.027887,159.842,2017q2,2,40.599998,101.79086,290.27335,0.21603473,0.064009597,0.40768905,0.009117646,0.36099997
2017-2,Chihuahua,496.61569,12311.418,2017q2,4,42.700001,116.22482,316.54001,0.28664306,0.13500689,1.0324056,0.001853036,0.053000003
2017-2,Ciudad de México,1088.8452,678.23499,2017q2,64,42.799999,113.53895,422.72333,0.47145936,0.056046683,2.835236,0.014068398,0.102
2017-2,Coahuila,545.22357,9730.9717,2017q2,4,42.799999,112.68382,325.95334,0.28144059,0.045612658,0.76252467,0.001322106,0.092
2017-2,Colima,28.43955,33.858002,2017q2,5,41.299999,109.25436,280.69998,0.31553081,0.25191889,2.1868702,0.001339994,0.12
2017-2,Durango,5.4579673,424.65701,2017q2,4,41.200001,105.46555,260.56,0.25751135,0.068998364,1.5246413,0.009459453,0.141
2017-2,Estado de México,761.26953,4598.2549,2017q2,38,44.5,112.67591,324.05002,0.31818601,0.047770056,2.1806916,0.020192656,0.133
2017-2,Guanajuato,430.52921,5909.3809,2017q2,13,45.700001,118.16915,282.12,0.22358254,0.14025954,1.5650457,0,0.109
2017-2,Guerrero,337.52103,61.556,2017q2,2,42.299999,107.13503,272.20001,0.25991422,0.21082457,0.74398878,0.010541228,0.176
2017-2,Hidalgo,121.66951,500.82599,2017q2,10,40.700001,117.00101,288.95999,0.2130646,0.059463153,1.2511048,0.008834526,0.22
2017-2,Jalisco,179.38599,4520.2012,2017q2,58,41.5,112.70464,327.73999,0.32511878,0.064568216,2.6634696,0.016666747,0.086000003
2017-2,Michoacán,55.891888,357.84799,2017q2,8,39.099998,112.79655,284.62,0.19239174,0.11923996,0.94940787,0.000859387,0.17799999
2017-2,Morelos,165.24429,886.61603,2017q2,8,43.900002,109.77581,330.73666,0.31809962,0.11565688,2.3243467,0.005095017,0.118
2017-2,Nayarit,21.70731,34.074001,2017q2,1,40.299999,119.53088,259.51334,0.28710002,0.030022913,0.093229042,0,0.171
2017-2,Nuevo León,-180.11292,9046.6855,2017q2,32,43.5,115.48555,371.26999,0.2684361,0.06167937,0.77520625,0.03869327,0.059
2017-2,Oaxaca,75.141823,165.821,2017q2,8,40.200001,102.19417,265.40332,0.20817155,0.11555792,0.65564946,0.003695882,0.25999999
2017-2,Puebla,-49.092091,3729.408,2017q2,11,41.200001,114.29527,302.18332,0.26620752,0.068500514,1.197649,0.003488452,0.221
2017-2,Querétaro,62.439564,2707.8831,2017q2,15,44.299999,122.14806,371.84,0.32032061,0.065062217,2.9370252,0.001456617,0.071000002
2017-2,Quintana Roo,72.690941,16.121,2017q2,7,45,121.4483,250.87666,0.36646473,0.062686137,1.5129058,0.009644021,0.12
2017-2,San Luis Potosí,295.07266,3345.2041,2017q2,13,41.400002,115.29747,324.78,0.24310246,0.066097607,1.1472401,0.014648659,0.18200001
2017-2,Sinaloa,161.64412,232.39799,2017q2,11,40.200001,115.39511,247.71333,0.33877352,0.1820646,0.85656112,0.005277235,0.1
2017-2,Sonora,328.17465,4442.0869,2017q2,6,42.400002,118.68854,287.76999,0.34709895,0.098106546,0.88961021,0.00365821,0.086000003
2017-2,Tabasco,68.395752,1318.392,2017q2,0,42,93.921349,281.84,0.32807127,0.082358012,2.7882303,0.032119624,0.183
2017-2,Tamaulipas,332.40665,6486.6572,2017q2,3,41,107.51611,311.18668,0.33950776,0.11664651,1.0885164,0.011609368,0.14300001
2017-2,Tlaxcala,28.64753,343.198,2017q2,0,42.599998,108.2926,276.53,0.31381896,0.057973048,0.97638817,0,0.21200001
2017-2,Veracruz,187.69839,1340.166,2017q2,6,42.700001,101.62479,324.29001,0.26916844,0.084959363,0.84346381,0.019125051,0.20799999
2017-2,Yucatán,20.362734,245.491,2017q2,9,40.400002,115.9239,293.17999,0.27534235,0.009679632,0.24106892,0.005070283,0.20899999
2017-2,Zacatecas,-17.269238,791.52899,2017q2,3,40,105.43396,300.55667,0.21676366,0.093811737,1.1082294,0.032521402,0.16299999
2017-3,Aguascalientes,109.35468,1796.3879,2017q3,7,46.200001,125.44624,312.94666,0.3437117,0.049865626,3.1483343,0.032488213,0.059
2017-3,Baja California,170.46053,9259.5928,2017q3,12,44.200001,119.48936,329.92001,0.3509208,0.19521551,3.4047146,0.015038,0.055
2017-3,Baja California Sur,156.50221,54.992001,2017q3,1,41.200001,136.45918,305.51334,0.38080809,0.15871825,3.3404655,0.03691122,0.091000006
2017-3,Campeche,119.19359,3162.4319,2017q3,4,42.599998,78.726921,388.28665,0.322175,0.034159457,0.23164383,0.001067483,0.21200001
2017-3,Chiapas,9.0755348,139.621,2017q3,4,41.200001,99.534279,293.10333,0.21454358,0.059738308,0.45805555,0.00686434,0.36700001
2017-3,Chihuahua,491.85565,11845.792,2017q3,3,44.299999,115.59332,316.20667,0.29923752,0.11857731,1.1831322,0.000792276,0.050000001
2017-3,Ciudad de México,803.51526,630.57599,2017q3,70,43.099998,111.12183,421.17999,0.46560746,0.050519971,3.0084925,0.014645115,0.102
2017-3,Coahuila,459.27521,9702.0908,2017q3,2,43.900002,112.14525,330.96335,0.28142437,0.037243346,0.80419262,0.001318349,0.086999997
2017-3,Colima,22.462816,40.305,2017q3,6,41.599998,111.32621,285.46335,0.32039446,0.28292771,2.1833479,0.002669129,0.111
2017-3,Durango,27.398508,428.76099,2017q3,4,43,106.63069,264.42667,0.2583428,0.059397356,1.4849339,0.009436963,0.133
2017-3,Estado de México,1458.9719,4848.9878,2017q3,33,45.599998,112.28796,323.71667,0.33170328,0.045129655,2.510071,0.021443771,0.119
2017-3,Guanajuato,471.1832,5740.6831,2017q3,19,45.599998,117.7345,285.39334,0.23504901,0.13695224,1.6916137,0.000169077,0.105
2017-3,Guerrero,39.451157,53.917999,2017q3,3,42.700001,105.57497,273.37,0.25507465,0.19171243,0.65935776,0.014129095,0.169
2017-3,Hidalgo,54.201828,407.51801,2017q3,14,42.099998,115.59589,290.88666,0.22224352,0.051160565,1.2573302,0.016601773,0.21799999
2017-3,Jalisco,314.80008,4560.1309,2017q3,39,42.299999,116.37275,330.35666,0.33127236,0.061067716,2.7494016,0.015513169,0.072999999
2017-3,Michoacán,-8.3303013,319.61401,2017q3,8,40.099998,111.68933,290.42334,0.20732659,0.10317651,1.0180369,0.002359546,0.177
2017-3,Morelos,82.132545,808.86401,2017q3,15,43.099998,105.19447,328.43668,0.31851515,0.10414889,2.1607084,0.00609652,0.12
2017-3,Nayarit,29.584253,32.744999,2017q3,0,40.599998,113.52242,263.57001,0.30351025,0.06371591,0.12192551,0,0.16399999
2017-3,Nuevo León,-76.00766,9737.585,2017q3,22,44,116.2057,370.72,0.27431655,0.048295235,0.81128359,0.032642234,0.061000001
2017-3,Oaxaca,99.041985,119.239,2017q3,10,40.299999,97.963768,270.01334,0.21190037,0.11489655,0.66846662,0.007380935,0.26499999
2017-3,Puebla,-69.997223,3878.739,2017q3,17,42.299999,114.12732,306.09,0.26362634,0.070081318,1.2067276,0.005536899,0.21700001
2017-3,Querétaro,185.38947,2513.1179,2017q3,12,45.400002,122.65855,373.76666,0.31361803,0.061931161,3.14978,0.000483837,0.067000002
2017-3,Quintana Roo,174.75136,15.669,2017q3,5,45.5,121.96215,248.85667,0.38328406,0.080819933,1.583472,0.008979992,0.10600001
2017-3,San Luis Potosí,468.77344,3272.6201,2017q3,6,42,114.23357,333.16333,0.2384816,0.065956643,1.0321323,0.010339149,0.16500001
2017-3,Sinaloa,203.57541,239.246,2017q3,11,41.900002,107.72551,248.80333,0.33987448,0.14910719,0.80708787,0.004608169,0.102
2017-3,Sonora,-136.37553,4241.958,2017q3,5,42.799999,109.27065,290.62335,0.35019612,0.078229517,0.82273589,0.001325924,0.079999998
2017-3,Tabasco,53.282516,1599.791,2017q3,1,41.900002,91.635139,281.92001,0.3205519,0.089963854,2.6179892,0.02341525,0.20899999
2017-3,Tamaulipas,424.49701,6359.2202,2017q3,5,41.599998,107.97839,313.84668,0.33233422,0.11991631,1.0822791,0.010199778,0.14
2017-3,Tlaxcala,62.67947,336.172,2017q3,4,43.799999,108.1982,283.16666,0.31695688,0.053221214,1.0218474,0.002280909,0.19
2017-3,Veracruz,237.84869,1209.443,2017q3,11,42.400002,98.239128,339.94666,0.26763016,0.088113986,0.8444257,0.018601842,0.20799999
2017-3,Yucatán,2.9288909,246.90199,2017q3,8,41.5,117.50503,290.82666,0.27465463,0.010108873,0.2384775,0.002297471,0.199
2017-3,Zacatecas,-65.121941,792.80902,2017q3,1,41.400002,111.9529,325.63998,0.21475989,0.12796951,1.2110285,0.030587835,0.154
2017-4,Aguascalientes,580.91113,1942.886,2017q4,16,45.5,126.52736,308.38,0.33283529,0.056489771,3.2184105,0.025608697,0.067000002
2017-4,Baja California,241.16081,10504.013,2017q4,10,44.200001,122.41711,331.51001,0.35841471,0.18205545,3.2090046,0.011655989,0.055999998
2017-4,Baja California Sur,117.58435,88.542,2017q4,0,42.599998,137.24184,303.60001,0.37530863,0.34574006,3.1593067,0.045202763,0.086000003
2017-4,Campeche,63.246181,4192.064,2017q4,2,42.200001,81.095551,382.25333,0.31449503,0.028720227,0.21699727,0.007445985,0.21600001
2017-4,Chiapas,36.918777,156.603,2017q4,4,41.400002,102.36039,290.51334,0.21896374,0.052533833,0.39215398,0.006844196,0.382
2017-4,Chihuahua,231.08189,11960.22,2017q4,1,43.200001,121.3481,317.61667,0.30295828,0.13174106,1.201215,0.000526964,0.056999996
2017-4,Ciudad de México,476.59415,669.13098,2017q4,88,43.5,120.34209,420.97998,0.46843836,0.052029696,3.1615426,0.013177827,0.12800001
2017-4,Coahuila,1168.1819,10491.354,2017q4,7,43.700001,114.75517,329.36334,0.27776268,0.034838373,0.82428905,0.00164332,0.096000001
2017-4,Colima,26.977631,27.705,2017q4,13,41.599998,119.08959,280.97333,0.3238762,0.29242449,2.1586244,0,0.12899999
2017-4,Durango,42.474827,443.63599,2017q4,7,42.5,107.07126,263.47,0.25077963,0.067564797,1.5844499,0.011630006,0.14899999
2017-4,Estado de México,333.4574,4958.2412,2017q4,37,45.5,123.5734,320.39334,0.33319277,0.05264959,2.5762778,0.02056714,0.131
2017-4,Guanajuato,100.62195,6099.2578,2017q4,17,46.099998,121.75383,282.42667,0.24413046,0.1613393,1.7316971,0.000168765,0.111
2017-4,Guerrero,-13.004045,69.004997,2017q4,5,41.400002,110.386,268.11667,0.25546169,0.20281797,0.61454123,0.011897917,0.215
2017-4,Hidalgo,84.113342,414.80899,2017q4,16,41.200001,122.14374,285.93332,0.22806661,0.053380489,1.1473426,0.012500494,0.249
2017-4,Jalisco,496.98834,5193.645,2017q4,91,41.799999,119.70822,332.04666,0.33728686,0.072078212,2.7518652,0.016576761,0.091000006
2017-4,Michoacán,117.23563,274.22601,2017q4,18,39.799999,123.34227,282.17334,0.21400398,0.13363859,1.0307733,0.001070822,0.17200001
2017-4,Morelos,139.68967,878.77399,2017q4,21,43.5,116.37778,326.18332,0.32075486,0.10537643,2.1323529,0.005572792,0.152
2017-4,Nayarit,20.171627,28.976999,2017q4,1,40.799999,118.79796,261.49332,0.30895513,0.11747752,0.082234263,0.000783184,0.175
2017-4,Nuevo León,875.98596,9442.2236,2017q4,32,43.700001,119.51408,371.74335,0.27817667,0.053648353,0.75145747,0.025302237,0.059999999
2017-4,Oaxaca,161.44119,123.919,2017q4,22,41,105.97906,267.53,0.21645074,0.10343033,0.71516784,0.004913555,0.245
2017-4,Puebla,675.13702,4475.7432,2017q4,18,42.200001,118.86243,305.05667,0.2783426,0.07134123,1.2120118,0.005682045,0.20999999
2017-4,Querétaro,37.513073,2847.531,2017q4,17,44.299999,125.58524,373.89334,0.32878688,0.051591203,3.2608532,0.004339447,0.061999999
2017-4,Quintana Roo,81.604111,0.63499999,2017q4,5,45.599998,120.60782,246.7,0.38366947,0.098712575,2.1556211,0.013677043,0.117
2017-4,San Luis Potosí,181.59822,3704.675,2017q4,8,41.400002,120.01456,331.00333,0.23778619,0.067242843,1.0495576,0.012452379,0.19499999
2017-4,Sinaloa,274.58203,259.23199,2017q4,21,42.200001,121.10259,243.22,0.3400802,0.1445325,0.73777273,0.004270279,0.093000002
2017-4,Sonora,-271.09808,4507.9331,2017q4,6,43.599998,112.42911,288.97,0.34849253,0.10143693,0.65587071,0.002643308,0.088
2017-4,Tabasco,83.17202,2083.0171,2017q4,1,42.400002,93.388992,280.26666,0.33429751,0.10286434,2.412599,0.016802542,0.20799999
2017-4,Tamaulipas,330.74265,6747.9692,2017q4,6,40.400002,105.48821,312.68668,0.34408227,0.12674341,1.1871541,0.014571368,0.15899999
2017-4,Tlaxcala,5.0522017,357.06799,2017q4,3,43.299999,116.09966,282.35333,0.31921205,0.04319648,0.98139374,0.003031332,0.21100001
2017-4,Veracruz,288.45334,1411.5861,2017q4,8,42.799999,101.48127,331.67667,0.26497504,0.087716653,0.79885678,0.014782333,0.214
2017-4,Yucatán,-15.350566,265.29199,2017q4,12,41.299999,120.32277,290.45667,0.2798855,0.008245598,0.2120951,0.000916178,0.19700001
