eda,p6b1,p6b2
36,3,10750
15,3,860
12, ,
42,7,
23, ,
21,2,6600
15, ,
46,7,
23,3,6450
22, ,
34,2,14000
38, ,
30,7,
63,2,28000
56,1,6000
28,2,4000
25, ,
42,4,3419
17, ,
46,7,
18,4,15050
47,7,
46,7,
20, ,
18,4,6880
56,3,6450
57,7,
30,7,
25, ,
77,3,2150
74, ,
21,3,4300
20, ,
40,2,24000
34,2,20000
17, ,
14, ,
54,8,
55,7,
15, ,
13, ,
63, ,
37,7,
86, ,
50, ,
57,7,
41,8,
31,3,20750
36,1,5000
59,3,6450
34,3,6450
29, ,
23, ,
38,7,
34, ,
18,3,4300
13, ,
59, ,
62,7,
49,7,
45,7,
52,1,10000
53,1,3000
22,1,3000
19, ,
71, ,
80, ,
26,3,19780
73,3,5160
71, ,
39,7,
36,7,
80, ,
52, ,
49,2,10000
50,7,
49, ,
20, ,
43,3,16340
44, ,
73, ,
75, ,
44,7,
17,3,3440
22, ,
34,7,
61, ,
65, ,
45,8,
40, ,
18, ,
16, ,
14, ,
64, ,
42,7,
18, ,
52, ,
58, ,
30,1,2000
26, ,
27,2,30000
27,2,36000
31,7,
34,7,
74, ,
74, ,
49, ,
47,7,
32,7,
30,7,
36,7,
36, ,
13, ,
39,7,
46,4,4515
21,3,6020
18,3,5160
68, ,
39,7,
42,7,
16, ,
12, ,
63, ,
38,7,
33,2,8000
60,2,9000
59,1,15000
54,8,
54,8,
25,8,
24, ,
64,8,
40,7,
38, ,
17, ,
15, ,
14, ,
13, ,
47,7,
67,2,1200
53,8,
49,7,
24,7,
86, ,
77, ,
56, ,
35,8,
29,7,
60, ,
30,7,
26,2,16000
86, ,
66, ,
70, ,
48,4,7740
46,4,3450
21, ,
13, ,
39,7,
17, ,
81, ,
76, ,
29,8,
24, ,
71, ,
69, ,
51,8,
50,8,
16, ,
14, ,
63, ,
65, ,
46,7,
44, ,
40, ,
48,4,3440
50,7,
64,7,
32,3,7310
31, ,
12, ,
36,7,
35,7,
15, ,
64,7,
82, ,
90, ,
31,7,
27, ,
79, ,
51,3,2150
31,3,8600
20, ,
19,3,5160
15, ,
38,8,
12, ,
71, ,
39,8,
23, ,
17, ,
57, ,
52,7,
21, ,
16, ,
49,1,5000
15, ,
59,1,8000
23, ,
38,3,7310
26, ,
14, ,
82, ,
53,3,5805
55,2,6000
57,4,2580
30,7,
28,7,
24, ,
53,7,
51, ,
17,7,
19,7,
18, ,
26, ,
29,7,
56, ,
23,8,
31, ,
35,8,
12, ,
56,7,
57, ,
36,3,2150
33,3,2150
31,3,2150
96, ,
71,4,2150
40, ,
21,3,7740
17, ,
35,8,
35, ,
49,3,4300
52,3,4300
29,2,5160
48,3,4300
31,2,4000
25,3,3440
63, ,
40,8,
35, ,
32,8,
65, ,
45,8,
41, ,
73, ,
72, ,
83, ,
32,7,
36,8,
55,3,8600
28,2,14000
75, ,
58,3,3440
60, ,
71, ,
71,8,
51, ,
45,7,
42, ,
12, ,
23,7,
22, ,
70, ,
31,7,
69,8,
73, ,
54, ,
57, ,
31,7,
60,8,
54,8,
51, ,
59,7,
26,3,4300
30,8,
65,2,8000
28,7,
23, ,
71,1,25006
69,7,
40,7,
35,7,
33,7,
34, ,
40,8,
49,4,9000
45,7,
21, ,
19, ,
17, ,
32,7,
34,1,1500
14, ,
12, ,
33,1,10000
13, ,
88, ,
53,2,7000
50,3,10750
45,4,430
26,7,
48,3,10750
46,2,14000
68,4,6450
73, ,
47,7,
37,7,
40, ,
41,7,
16, ,
55,8,
52, ,
22, ,
89, ,
54,3,4300
25, ,
52, ,
49,7,
21, ,
17, ,
50,8,
77, ,
66, ,
35, ,
33, ,
80, ,
56, ,
36, ,
39,4,4644
12, ,
55,7,
50, ,
35,7,
36,7,
30,7,
29,7,
13, ,
14, ,
61,4,5160
62, ,
29,7,
36,7,
30,7,
72, ,
72, ,
57,2,3200
35, ,
31,7,
23, ,
49,3,3440
32, ,
26,3,3440
25,7,
23,7,
56, ,
30,3,3440
30,2,3000
22, ,
68, ,
65, ,
34,7,
39, ,
18,7,
54,3,5160
27, ,
21,7,
63,3,3440
31,2,6000
57, ,
71, ,
70, ,
96, ,
39,8,
21, ,
55, ,
49,7,
21, ,
14, ,
70, ,
42,8,
63, ,
35,2,1400
84, ,
47,7,
41,3,4730
15, ,
71, ,
35, ,
38,7,
50,4,6450
62, ,
20, ,
42,7,
27, ,
52,8,
28, ,
27,7,
76,3,6020
54,2,9200
50, ,
20, ,
44,7,
41,4,6450
62,3,7740
48,8,
55,2,7600
41, ,
22, ,
79, ,
48,7,
43, ,
12, ,
27, ,
28,7,
78, ,
53,7,
67, ,
49,3,3440
43, ,
50,7,
18, ,
47,3,4300
65, ,
51,7,
42,7,
26, ,
35,7,
14, ,
87, ,
67, ,
47,7,
47,7,
18,7,
16, ,
56,4,6450
65, ,
33,7,
31,7,
84, ,
84, ,
47,7,
23, ,
43,7,
16, ,
61,7,
58, ,
36,2,8000
81, ,
72, ,
56, ,
45,7,
20, ,
64, ,
59, ,
33,7,
31,7,
23, ,
82, ,
46,7,
45,7,
25,7,
18, ,
13, ,
59, ,
78, ,
50,8,
82, ,
59,7,
60, ,
33,7,
64,4,12900
60, ,
31, ,
34,7,
71, ,
25,7,
36,7,
17, ,
58,7,
51, ,
23, ,
22, ,
75, ,
49,7,
37,8,
33, ,
78,4,1720
84, ,
56,2,10000
49,7,
48,7,
51,4,1720
29,7,
44, ,
26, ,
13, ,
39,7,
39,7,
16, ,
12, ,
40,4,1800
16, ,
15, ,
12, ,
49,7,
49,4,6450
17,7,
21,7,
80, ,
44, ,
49,7,
34,2,8000
39,2,14000
79, ,
63,7,
52,8,
50,7,
44, ,
45, ,
19, ,
77, ,
66,4,1720
48,7,
27, ,
49,7,
25,8,
45,8,
38,7,
26,4,1935
67,8,
55, ,
26,7,
17, ,
59,3,3440
32,3,4300
16, ,
15, ,
43,1,12000
40,2,7000
14, ,
12, ,
62, ,
72,3,3440
68,4,1500
33,4,3870
22,3,4300
33,7,
36, ,
20,1,5000
23,1,7000
64,3,6020
54, ,
68, ,
26,2,8800
37,2,7000
53, ,
43,3,7740
36, ,
17, ,
14, ,
14,3,5160
56, ,
58, ,
21,7,
37, ,
38,7,
18, ,
16, ,
36,4,5160
40,4,1935
63,3,6450
57,4,2580
25, ,
25,4,4500
41,7,
42,8,
19, ,
16, ,
12, ,
77,3,6450
73, ,
51,3,6450
21,7,
19, ,
50,4,6708
23, ,
66, ,
94, ,
57,1,3000
83, ,
73, ,
47,7,
41,7,
33,7,
29,7,
38,2,7000
41,4,5160
13, ,
66,7,
62, ,
26,7,
47,7,
43,2,6000
28, ,
51,7,
30,7,
84, ,
42,7,
38,7,
79, ,
95, ,
66, ,
27, ,
75, ,
64,3,500
59,3,1720
49,2,9000
24, ,
16, ,
69,8,
71, ,
38,8,
15, ,
45,3,860
62, ,
62, ,
43,7,
39,2,3000
13, ,
36,4,2580
57,7,
55,4,2064
46,8,
48,8,
14, ,
73,7,
77, ,
73, ,
24,7,
17,7,
29,3,6020
29, ,
41,2,6000
36,2,4800
19, ,
60,3,8600
60, ,
61,7,
24,7,
61,7,
67,2,2000
48,7,
46,8,
19, ,
63,7,
36,7,
89,7,
52,7,
54,7,
27, ,
35,3,6450
32,7,
19,3,5160
32,2,6000
26, ,
56,7,
38,2,8000
30, ,
14, ,
39,8,
25, ,
60, ,
34,7,
37,3,4300
38, ,
16, ,
59, ,
55,4,1720
25, ,
58,7,
65, ,
30, ,
80, ,
70, ,
48,7,
50, ,
45,7,
28, ,
23, ,
54,7,
41,7,
42,7,
18, ,
16, ,
63,7,
45,4,2580
25,4,1290
62,7,
56, ,
23, ,
22, ,
92, ,
36,2,4000
14, ,
57,3,2150
54, ,
30,7,
26, ,
27,4,7500
32,8,
33, ,
36,2,16000
75,7,
70, ,
33,3,2580
45,2,6000
45,2,7000
22,4,2408
38,2,6000
53, ,
17,3,4386
28, ,
29,4,21000
32,2,5000
31,1,1500
61, ,
83, ,
85, ,
30,3,1290
52,2,17600
70, ,
43,7,
41,3,6450
38,7,
73, ,
71, ,
48,7,
39, ,
37,3,10750
35, ,
14, ,
13, ,
53,4,5160
83, ,
51,2,8000
65, ,
44,7,
22, ,
62,7,
58,7,
30,2,6000
26, ,
32,2,10000
28,4,2700
56,8,
58, ,
21, ,
40,8,
40, ,
63, ,
63, ,
36,8,
42,8,
62,8,
51,8,
45,4,9000
42,2,16000
23,2,8000
21,2,6000
48,3,5160
44,3,5160
27,3,6450
22,3,5160
15, ,
63, ,
61,7,
43, ,
37,7,
75, ,
69, ,
34,7,
12, ,
78, ,
52,7,
73,3,4300
63, ,
65, ,
65, ,
65, ,
20, ,
12, ,
80,7,
44, ,
38, ,
74, ,
44, ,
34, ,
14, ,
12, ,
62,3,6450
50, ,
24, ,
22, ,
49,8,
45,7,
50,8,
47,8,
30,1,15000
43,7,
43,4,3870
17, ,
15, ,
53,7,
49,7,
20, ,
51,7,
46, ,
26, ,
21,8,
51,7,
24,7,
22, ,
46,8,
44, ,
15, ,
12, ,
51,7,
30, ,
28,7,
48,7,
40,7,
29,2,9000
21, ,
38,7,
36,7,
20, ,
16, ,
60,7,
56,7,
56,7,
25,7,
20, ,
17, ,
40,7,
38,3,6880
17, ,
80, ,
52,3,1720
46, ,
21,7,
17, ,
17,3,4300
22,7,
46,3,13760
45,3,5160
21, ,
65, ,
67, ,
27,4,7500
47,3,5180
45, ,
24, ,
20,2,3200
19,1,600
60, ,
61, ,
33,2,5000
65,2,5000
60, ,
19, ,
21,7,
41, ,
46,7,
73, ,
61, ,
32, ,
27,7,
61,4,10320
56, ,
31, ,
63, ,
51,4,7740
49, ,
31,4,6450
26, ,
71, ,
73, ,
51,3,2580
44,3,2150
17,4,1075
57,3,860
33,7,
26,7,
44,2,11200
69,2,3000
80,2,3000
47, ,
25,2,10000
23, ,
81, ,
43,3,8600
73,7,
70,7,
41,8,
85, ,
76, ,
47, ,
56, ,
28, ,
20, ,
55,8,
46,8,
46, ,
51, ,
29,7,
16, ,
41,8,
42, ,
19,7,
14, ,
66,4,2580
43,4,3870
22,4,3870
24,8,
19,4,3870
40,8,
28,3,3010
27,3,3010
75, ,
79, ,
56,8,
53, ,
50,7,
48, ,
19,3,6450
29,8,
75,8,
65, ,
46,8,
27, ,
12, ,
41,8,
40,8,
19,8,
17, ,
24,8,
21, ,
24, ,
46,8,
41,8,
74, ,
67, ,
57,7,
51,7,
26,7,
21, ,
20, ,
71,3,2150
66, ,
57,3,6450
48,3,7740
23,4,6020
25,7,
23, ,
84,4,1800
43,4,1800
19, ,
57,8,
56,7,
68,3,7740
65, ,
47,7,
50,3,4300
23, ,
22, ,
24, ,
66, ,
62, ,
87, ,
84, ,
55, ,
36,7,
34,1,8000
15, ,
72, ,
64,7,
44,4,6450
46,7,
61,3,5160
58, ,
50,3,6450
50, ,
49,7,
23,7,
47,7,
46, ,
30,7,
28,7,
26, ,
45,4,9000
41,4,7740
17, ,
12, ,
39,8,
36,8,
59, ,
54, ,
23, ,
30,7,
70, ,
72, ,
69, ,
34,7,
66, ,
59,7,
29,7,
27, ,
12, ,
30,2,6400
34,3,10750
44,8,
43,8,
16, ,
13, ,
88, ,
83, ,
50,2,8400
51,3,2580
43,7,
20, ,
16, ,
35,2,9000
27,2,5000
29,2,9000
41,3,4730
16, ,
15, ,
34,8,
52,8,
47,8,
29,8,
26,8,
34,3,30100
33, ,
28,8,
29,8,
62,4,4500
62,4,645
70, ,
65,3,1935
67,8,
52,4,3225
56, ,
23,8,
75, ,
45,8,
63,8,
61,8,
75,8,
52,8,
24, ,
22, ,
61,8,
52, ,
31,8,
26, ,
23,8,
58,8,
59,8,
28,7,
24,7,
19, ,
84,7,
73, ,
78, ,
48,4,1204
44, ,
41, ,
38,7,
36,4,860
15,4,1290
13, ,
64,7,
65, ,
31, ,
31,7,
12, ,
22, ,
84, ,
48,3,2580
38,8,
65,3,5160
66, ,
84, ,
54,3,8600
60,7,
32,4,3225
42,4,688
18, ,
24,4,1032
18, ,
41,4,2580
60, ,
55, ,
79, ,
76, ,
65, ,
66,7,
33,7,
34, ,
55,7,
55, ,
29, ,
28, ,
28,7,
54,2,14000
22, ,
53,3,6450
22, ,
20, ,
64,4,3870
52, ,
29, ,
28,7,
25, ,
33,7,
33, ,
26,4,5160
21, ,
80, ,
48,3,6450
17, ,
15, ,
71, ,
64, ,
59,4,1500
34,2,3600
74, ,
95, ,
50,8,
17, ,
41,7,
40,7,
73, ,
53,8,
52,8,
27,8,
26,8,
55,7,
57, ,
35,7,
57,7,
53, ,
55,7,
34,7,
25, ,
30,3,1720
43,7,
69, ,
47,3,41600
48,7,
47, ,
24, ,
22, ,
50,7,
39, ,
63, ,
62, ,
33,7,
34,7,
55,4,1720
70,3,2129
46,4,2580
43, ,
76, ,
69, ,
60, ,
42, ,
35,7,
33,2,8400
29,2,6800
45,4,2580
45,4,2580
73,7,
72, ,
45,7,
73, ,
26, ,
50,7,
56,2,8400
37,7,
38,7,
12, ,
28,8,
66,2,14000
47,8,
37,7,
39, ,
13, ,
44,7,
41,7,
24,7,
17, ,
57, ,
57, ,
19, ,
25, ,
23, ,
87, ,
83, ,
66,8,
54,8,
43,2,25000
20,3,4730
15, ,
37,1,10000
30,8,
41,4,5934
32,4,2150
92,8,
82, ,
43, ,
39,8,
43,8,
36, ,
15, ,
12, ,
45,8,
39,8,
52, ,
53, ,
28, ,
62,8,
22, ,
62,2,3200
79, ,
48,7,
66,3,4300
62, ,
41,7,
38,7,
19,3,4300
16, ,
14,7,
12,4,860
43,7,
75, ,
28,7,
26, ,
62,3,4300
55,4,2580
39, ,
44,7,
40,7,
15, ,
74, ,
39,7,
38,3,4300
63,3,4300
64, ,
40,2,14000
58, ,
56,2,4000
33,7,
38,7,
46,3,8500
36,4,10320
37,2,6000
17, ,
16, ,
53, ,
32,2,7600
58, ,
52,3,1290
51,7,
33,4,860
80, ,
78, ,
65, ,
48, ,
68,8,
34,8,
61,8,
33,3,4300
15, ,
12, ,
64, ,
63, ,
65, ,
49,7,
47, ,
29, ,
24, ,
55,7,
53,3,5160
23, ,
20, ,
38,4,4500
20,2,5000
18,2,5000
15, ,
52,8,
26, ,
56, ,
41,1,12000
64, ,
24,1,13000
61,8,
63,3,4300
42,4,6880
45, ,
26,8,
21,8,
18,8,
65, ,
35,4,6000
60,8,
20,8,
15, ,
74, ,
63,7,
57,1,5000
33,1,30000
30,2,6000
23, ,
46,7,
26,2,6000
51,7,
51,3,8600
27,7,
25,1,18000
37,4,12900
39, ,
60,1,7000
22, ,
34,7,
50,7,
68,4,12900
71, ,
35,4,5160
50,7,
42,8,
36,2,4000
36, ,
71, ,
70,1,5000
82, ,
52,4,7500
48,2,4000
20, ,
13, ,
37,3,5375
37,3,5375
14, ,
12, ,
58,7,
31,2,10000
28, ,
34,7,
86, ,
19,7,
34,8,
68,7,
31,7,
47,3,9460
40, ,
53,2,6200
44,3,2580
14, ,
44,8,
41,8,
39,3,7310
34,7,
18, ,
17, ,
14, ,
88, ,
68,4,5160
31,8,
34, ,
12, ,
51,2,10000
31,8,
39,7,
33,7,
48, ,
50,2,6000
18, ,
73, ,
47,4,3354
42, ,
39,2,7200
38,2,8000
37, ,
14, ,
44,2,5000
53,2,5000
22,2,6400
36,7,
50,3,12900
47,7,
26,3,4300
19, ,
18, ,
56,4,1720
26,3,8600
33,3,8600
40, ,
18,3,3440
15,4,2150
51,4,5160
49,7,
20,3,645
27, ,
25,7,
81, ,
43,7,
32,7,
50,3,6450
45, ,
27,3,5590
24,3,5590
27,2,4500
31,8,
37,8,
30,8,
63, ,
43, ,
25,8,
56,3,3010
68, ,
43,7,
31,7,
53, ,
64,4,7740
46, ,
54,4,903
32,7,
49,7,
43, ,
24,7,
22, ,
18, ,
46,7,
44, ,
13, ,
71, ,
71, ,
62,3,4300
51,7,
41, ,
20, ,
15, ,
21,3,4300
19,3,4300
83, ,
82, ,
51,7,
71,7,
48, ,
46,7,
76, ,
81, ,
45,7,
45,7,
22,7,
15, ,
18,7,
40,3,6450
26, ,
62,3,6450
28,7,
30,7,
48,7,
39, ,
24, ,
33, ,
67, ,
69, ,
35,7,
38,7,
23, ,
55, ,
46,7,
44, ,
52,7,
77, ,
76, ,
46,7,
21, ,
49,3,17200
52, ,
24,8,
19, ,
17,8,
44, ,
69, ,
73, ,
46,7,
42,7,
39,7,
41,3,10320
23,4,7740
69, ,
24,3,21500
42,7,
41, ,
19,7,
13, ,
36,8,
37,7,
69, ,
73, ,
39,7,
35,2,18000
33,3,17200
32,8,
28,8,
36,3,4300
47,3,17200
46,2,6000
21,7,
18, ,
17, ,
70, ,
33, ,
44,8,
42,8,
12, ,
60,4,2150
29,2,6000
25,1,8000
34,7,
29,3,6450
19, ,
47,8,
44, ,
14, ,
22, ,
23,7,
30, ,
27, ,
39,4,9000
40,7,
14, ,
76, ,
43,7,
80, ,
79, ,
64, ,
43, ,
45,3,5160
39, ,
18, ,
14, ,
48,2,3000
58,7,
49,4,6450
26,3,1075
51,3,6450
48,3,3870
12, ,
41,3,6450
39, ,
21, ,
13, ,
71, ,
67, ,
36,7,
30,7,
53,3,5160
35,3,5160
20, ,
17, ,
15, ,
14, ,
12, ,
59,7,
60,2,13600
21, ,
44,4,2580
22, ,
25,4,18000
23,2,4200
59,3,2150
62,2,3000
74, ,
42, ,
43,3,5160
19,3,4300
16, ,
24,3,5160
22,7,
21,7,
57,7,
53, ,
44,3,5160
34,3,4730
31,3,4300
53,4,10750
23, ,
72,4,2150
40,7,
59, ,
55, ,
50, ,
53, ,
56,7,
43,7,
69, ,
42,1,3400
36, ,
50,7,
41, ,
70, ,
56,8,
51,8,
28, ,
25, ,
24, ,
83, ,
76, ,
24,7,
23,2,7400
24,7,
69, ,
36,7,
35,8,
22, ,
43, ,
73, ,
46, ,
14, ,
34,7,
53,7,
16, ,
12, ,
37,7,
14, ,
71, ,
66, ,
71,7,
57, ,
67, ,
30,7,
33,2,6000
31,7,
54,3,17200
22, ,
19,3,6450
21, ,
39,8,
41,8,
44,8,
43,8,
20, ,
16, ,
12, ,
54,8,
51,1,5000
32,8,
28,8,
21,8,
48,8,
21, ,
66,8,
36, ,
97, ,
52,3,3440
18, ,
52, ,
49,2,9400
28,2,9000
27,2,6600
54,3,6450
20,2,8000
35, ,
62,7,
61, ,
57,7,
50,7,
20, ,
91, ,
74, ,
74, ,
45,4,4500
72, ,
65, ,
52, ,
44,3,3225
23, ,
86, ,
47,7,
46,1,22000
47,7,
22, ,
60,2,14000
51,7,
25, ,
57, ,
53,2,8900
51,7,
19, ,
60, ,
56, ,
36,3,6450
38,8,
27, ,
68,4,1935
66, ,
41,4,1720
70, ,
53,2,9800
53,3,2150
28,2,8000
25, ,
21,2,6600
52,3,6020
52,2,6500
28, ,
30,3,5160
56, ,
89, ,
59, ,
76, ,
52,2,3000
41, ,
36,4,6450
15, ,
15, ,
19, ,
52,3,6020
52,4,1290
23,3,3870
48,2,3940
54,4,5160
48,3,1290
19, ,
41,3,5160
39,2,3000
19,7,
15, ,
55,7,
36,7,
34,2,4600
29,7,
40,8,
33, ,
65, ,
71, ,
42,2,6000
41,7,
29, ,
32,3,8600
32,4,3600
13, ,
65,7,
76, ,
36,7,
44,7,
45,7,
50,7,
47,2,6000
23,7,
14, ,
22,7,
25,7,
77,3,4300
71,7,
48,7,
45,7,
41,7,
70, ,
33,7,
79,7,
66, ,
16, ,
72, ,
24,7,
44,2,8000
21, ,
19, ,
42,3,8600
40, ,
17, ,
13, ,
48,7,
48, ,
15, ,
71,8,
67, ,
44,8,
43, ,
76, ,
66, ,
43,8,
68,7,
56,7,
24, ,
61, ,
18,1,3600
40, ,
30,3,7740
25,3,8600
53,3,2580
30, ,
26, ,
42,7,
42,4,2580
20,7,
16, ,
48,2,3400
68,7,
55,8,
54,7,
35,7,
33,8,
31,7,
28,7,
26,7,
48,7,
33, ,
32,7,
34,7,
26,7,
21, ,
40,2,4000
41,7,
64,7,
19,3,2580
24,7,
73, ,
64, ,
33, ,
52,2,4000
52,7,
29,7,
28,7,
39,7,
40,2,6000
16, ,
12, ,
69, ,
44,7,
36,3,4300
64,7,
55,7,
20, ,
68,7,
45, ,
21, ,
43,7,
32, ,
34,2,3800
33, ,
16, ,
12, ,
72, ,
52,7,
46,1,9000
17, ,
15, ,
52,7,
51,7,
21, ,
18, ,
54,7,
36, ,
45,8,
49,8,
76,8,
58,3,4300
57, ,
41,4,5160
33, ,
39, ,
38,1,3100
15, ,
34,4,6450
41,4,6000
15, ,
63, ,
61, ,
32, ,
25,3,4300
73, ,
54, ,
58,7,
48, ,
67,7,
67, ,
64, ,
39, ,
20, ,
26,1,1000
48,2,6000
53,3,17200
51,7,
77, ,
72, ,
41,2,9600
41, ,
14, ,
41,7,
19, ,
14, ,
42,7,
40,1,10000
39,3,3440
37,8,
37,8,
57, ,
45,7,
45, ,
16, ,
59,2,40000
26,2,15200
51,1,3000
27,2,3000
78,4,2580
50,4,6450
26,2,7600
24, ,
64,2,2000
32,3,12900
48,7,
50,3,5160
23, ,
20, ,
14, ,
26,2,4800
35,2,10000
46,2,12000
44, ,
24, ,
20, ,
13, ,
56, ,
65, ,
38,2,3200
41,7,
36,7,
15, ,
36,7,
37, ,
42,3,6880
48,3,12040
23,3,8600
23, ,
49,3,12900
25,8,
20, ,
74, ,
73, ,
47,8,
74, ,
47,3,4515
95, ,
60, ,
63,2,9000
71, ,
59, ,
33,7,
30, ,
12, ,
42,4,9000
40,8,
60, ,
60, ,
28,2,7600
26, ,
33,7,
17, ,
15, ,
60,3,5590
60,2,3200
35,3,5160
58,2,10000
68, ,
44,7,
24, ,
44,3,1505
19,1,3800
62,4,4515
33,7,
64,2,6000
57, ,
38,7,
39,7,
57,2,12000
47,7,
20,1,1000
14, ,
56,7,
60,7,
25,7,
74, ,
69, ,
36,7,
35, ,
64,8,
34,7,
35,3,5190
34,2,8000
57,4,4300
55, ,
23, ,
73, ,
53,4,2580
56,4,4500
51,3,5160
85, ,
67, ,
36,7,
33, ,
44,3,7740
54, ,
15, ,
69, ,
39,7,
35,8,
73, ,
70, ,
45,8,
23,8,
20,7,
57, ,
43,4,2150
44,2,10000
24,7,
17, ,
34,7,
29, ,
79, ,
39,3,6880
19,3,6450
12, ,
12, ,
51,3,6450
47, ,
76, ,
38,4,2580
39,3,6450
20, ,
14, ,
60,7,
57,7,
34,7,
26,7,
25, ,
23, ,
27,7,
49,7,
61, ,
58,4,6020
55,2,8000
24,7,
91, ,
65,8,
46,8,
45,8,
17, ,
15, ,
62, ,
70, ,
43,1,8000
37,8,
31,7,
63,7,
43,2,9000
40, ,
17, ,
13, ,
56,2,5000
39,7,
47, ,
22, ,
20, ,
13, ,
35,2,7000
64,2,8600
58,2,3800
28, ,
48,3,4300
33, ,
23,7,
15, ,
61,7,
51,7,
25,7,
23, ,
41,3,4730
31,3,3870
30,2,10000
33,2,36000
53,7,
51,1,4000
24, ,
60, ,
36,3,3440
24,4,6000
14, ,
68, ,
65, ,
30,4,7525
34,7,
13, ,
12, ,
55, ,
57, ,
29, ,
32,7,
37,2,6000
52,7,
17, ,
16, ,
33,2,24000
33,2,22000
36,1,20000
60, ,
30,2,26000
54,3,1290
20, ,
19, ,
61, ,
31,3,8600
15, ,
48,2,12000
38,3,1290
70, ,
67,3,1720
68, ,
65, ,
38, ,
37,7,
34,3,3870
33,2,16000
64,1,2000
65, ,
70,4,3000
67,7,
64, ,
49, ,
77,7,
59, ,
35,8,
42,8,
42,8,
16, ,
63, ,
32,8,
75, ,
97, ,
65,3,8600
22, ,
45,3,7310
50,7,
45, ,
20, ,
18, ,
16, ,
14, ,
71, ,
68, ,
55,7,
57,8,
18, ,
63, ,
26,8,
67,8,
67,8,
53,8,
25, ,
18, ,
61,8,
52,4,2580
50, ,
26,7,
19, ,
59, ,
27,3,4300
14,3,3440
48, ,
24,4,3000
21,4,3000
21, ,
24, ,
40,3,30000
19, ,
34,3,4300
61,8,
63,2,4000
59,3,2150
60, ,
29,8,
25,8,
66, ,
64, ,
43,7,
29, ,
57, ,
37,3,6880
14, ,
13, ,
32, ,
31,2,4500
76, ,
75, ,
39,8,
42,8,
37,7,
43,2,14000
26,7,
28,1,8000
46,7,
39,8,
72, ,
74, ,
49,8,
33, ,
36,8,
34,8,
52, ,
20,3,5160
15, ,
30,3,5590
12,3,2150
63, ,
26,8,
57, ,
24, ,
63,3,3440
47,4,2150
14, ,
22,3,3440
21, ,
77,4,3900
77, ,
57,3,4300
52, ,
33,3,8606
25, ,
47,2,6000
42,2,10000
16, ,
19, ,
20, ,
20, ,
70,4,6000
82, ,
80, ,
44,3,4300
26,3,3870
15, ,
24,3,3870
61,7,
60,7,
27,3,3440
57,8,
61,7,
58,7,
28,7,
49,3,3870
26,7,
30,7,
63, ,
43,7,
42,7,
20,7,
94, ,
54,7,
54,5,4945
66, ,
44,7,
43,7,
38,7,
88, ,
57,7,
59, ,
38,7,
47,8,
48, ,
42,7,
42,8,
54,7,
46,1,1600
15, ,
33,7,
35, ,
14, ,
51,7,
54,7,
20,7,
18, ,
36,2,14000
37,7,
34, ,
56, ,
19,7,
30,7,
64,7,
76,3,4300
31,3,4300
27,4,5160
48, ,
17, ,
48,3,15050
64,1,3100
61, ,
34,2,3000
94, ,
41,3,6450
41, ,
12, ,
38, ,
44,7,
74, ,
40,1,300
50,4,2150
12, ,
48,8,
48, ,
17, ,
48,4,3440
47, ,
20, ,
18, ,
32,1,20000
28,2,12000
46,8,
45, ,
17, ,
36,8,
32,8,
58,8,
27,8,
23, ,
60,4,3225
63,4,3225
34,8,
39,4,3225
16, ,
14, ,
13, ,
12, ,
34,4,3225
31, ,
15, ,
65, ,
43,3,5160
74, ,
50,8,
23, ,
36,2,9000
39,7,
33,8,
64, ,
26, ,
36,1,14000
36,2,15000
40,8,
68,2,20000
48, ,
54,2,3400
48,3,6450
15, ,
29,4,6000
22,3,6000
22,2,2400
69,7,
64, ,
22, ,
44,7,
43, ,
54,4,6000
51, ,
34,7,
25,4,7740
18, ,
47,4,5180
45,3,3440
21, ,
18,7,
63, ,
22, ,
17, ,
45,8,
55,8,
64, ,
57,8,
24,7,
56,3,21500
55, ,
63,7,
37, ,
34,2,5600
60, ,
29,7,
31,3,3870
73, ,
45,8,
42, ,
21,7,
18,7,
69,7,
69,7,
31,7,
42,7,
39, ,
16, ,
60, ,
22,8,
23,7,
76, ,
71, ,
45,7,
56,2,6400
47,2,5600
24,2,4800
28,2,8000
39,3,12900
44, ,
19, ,
16, ,
16, ,
82,4,2150
54,7,
49,7,
46,8,
37,1,20000
43,7,
69, ,
39,7,
48,1,20000
44,2,16000
16, ,
14, ,
58,2,60000
53, ,
54,3,8600
22,2,10000
19, ,
60, ,
55, ,
28, ,
25, ,
51, ,
54,7,
54, ,
27,7,
56,7,
36,7,
19, ,
26,7,
31,3,8600
33,4,1720
12, ,
56,2,12000
46,2,12000
21, ,
18, ,
26,7,
28,7,
51,3,6450
30,7,
60, ,
40,7,
39,7,
31,7,
37,3,8500
13, ,
71, ,
36,8,
54,4,3440
15, ,
46,3,2150
72,2,11000
62,1,7000
31,1,9000
21, ,
63, ,
33,3,5160
37, ,
45,8,
44,8,
24, ,
18, ,
35,3,11610
51,2,12000
42,2,8000
20, ,
58,2,4000
52,3,8600
53, ,
31, ,
31,7,
12, ,
12, ,
47,3,3870
51,2,8200
23,2,7200
15, ,
53, ,
51, ,
27,2,9000
22,2,8000
79, ,
39,7,
62, ,
42, ,
63,3,6450
60, ,
29, ,
76, ,
59,2,4000
19,7,
72, ,
47,7,
45, ,
62,7,
47,4,3225
29, ,
18,3,3440
12, ,
21,3,6450
23, ,
48,8,
