eda,p6b1,p6b2
58,7, 
53, , 
35,3,2580
14, , 
47,2,6000
30,7, 
55, , 
59, , 
30,7, 
32,4,5934
66, , 
43,3,10750
40, , 
21, , 
16, , 
41,7, 
41, , 
17, , 
15, , 
13, , 
47,7, 
45, , 
22, , 
19, , 
26,4,2408
26, , 
40,2,7000
41, , 
17, , 
12, , 
63, , 
59,7, 
52,7, 
17, , 
27,7, 
62,7, 
60, , 
28, , 
43,7, 
38, , 
17, , 
16, , 
12, , 
30,3,4300
22, , 
39, , 
58,3,5160
20,3,3870
12, , 
34,3,5160
30, , 
49, , 
20, , 
13, , 
23, , 
41,4,5400
44, , 
35,3,5160
36,3,5160
16,3,3440
13, , 
89, , 
86, , 
50,7, 
42, , 
20, , 
17, , 
14, , 
40, , 
38, , 
15, , 
13, , 
12, , 
82, , 
79, , 
38,7, 
57, , 
45,7, 
31, , 
13, , 
61, , 
58, , 
26,3,2580
28, , 
26,3,7740
23, , 
45, , 
24,3,3870
14, , 
43,7, 
52,7, 
47, , 
24,3,5160
27,3,6450
23, , 
29,3,6450
29, , 
40,7, 
39, , 
18,7, 
16,7, 
61, , 
41, , 
33,3,5590
19,3,3440
16, , 
70, , 
51, , 
43,3,5160
43,4,1935
12, , 
19, , 
46, , 
84, , 
84, , 
77, , 
54,4,2322
56, , 
65, , 
85, , 
21, , 
47,4,3225
48, , 
19,3,3440
13, , 
23, , 
31,3,6450
60, , 
62, , 
35,7, 
32, , 
15,7, 
64,5,833
24,4,1548
82, , 
77, , 
48, , 
46, , 
74,7, 
51, , 
45, , 
49,7, 
24, , 
19, , 
34,7, 
55, , 
68,7, 
61, , 
33,7, 
34, , 
61, , 
20, , 
19,7, 
40, , 
54,7, 
47,7, 
20, , 
39,2,6000
19, , 
16, , 
46,7, 
46, , 
24, , 
20,7, 
14, , 
70, , 
38,7, 
37, , 
39,7, 
14, , 
18, , 
67, , 
65,1,800
63, , 
26,7, 
25,3,4300
21, , 
24,7, 
22, , 
61,7, 
58,7, 
57, , 
54,7, 
21, , 
48,3,5590
30, , 
38,7, 
36,7, 
29, , 
42,7, 
39, , 
23,7, 
21, , 
15, , 
46,3,6880
41, , 
22,7, 
48,7, 
46, , 
28, , 
23,7, 
20, , 
29,7, 
51,3,4300
24,2,5600
21, , 
19,4,1118
14, , 
44,2,13000
41, , 
20, , 
15, , 
49,2,6000
49, , 
14, , 
23,4,860
25,3,4300
86, , 
84, , 
54, , 
40,3,5160
66,7, 
36,7, 
30, , 
52,4,3870
22,3,3010
75, , 
69,7, 
16, , 
37,3,6880
33, , 
13, , 
44,7, 
13, , 
24,7, 
79, , 
33,3,4085
25,8, 
53,3,5160
52, , 
27,2,11000
14, , 
52,3,5160
53, , 
33,3,4730
41,3,3870
20,3,4300
13, , 
18,3,4300
42,3,5160
41, , 
13, , 
19, , 
35,3,5375
33, , 
12, , 
29,3,5590
28, , 
40,3,5590
43,3,4300
13, , 
12, , 
44,2,5600
43, , 
26,3,4300
19,7, 
17,3,1290
45, , 
26,3,870
23,3,3870
56,7, 
35, , 
34, , 
27, , 
12, , 
15, , 
30,7, 
44,7, 
25,7, 
27,7, 
31,3,5590
31, , 
31,7, 
28, , 
29,3,9890
24,3,5160
39,7, 
35, , 
19, , 
17, , 
16, , 
35,3,5160
35, , 
13, , 
12, , 
46,4,1290
33, , 
14, , 
25,3,3440
22, , 
28,7, 
21, , 
29,4,860
63, , 
27, , 
37,4,2580
20, , 
12, , 
45,7, 
45,7, 
22, , 
27,7, 
19, , 
24,7, 
46,4,1548
44, , 
14, , 
13, , 
23,7, 
21,7, 
68,3,5160
63, , 
39,7, 
38, , 
14, , 
12, , 
83, , 
67,7, 
67, , 
40, , 
39,3,7740
17, , 
16, , 
39,7, 
39,7, 
19, , 
14, , 
42,8, 
35,7, 
36,7, 
48, , 
41, , 
19,7, 
18, , 
62,4,2580
58, , 
50,7, 
42,3,5160
22,7, 
21, , 
17, , 
59, , 
97, , 
42,3,7310
42, , 
21,3,5160
15, , 
53, , 
51, , 
31, , 
26,4,3870
18, , 
40,3,6450
37,3,4300
18, , 
15, , 
46,4,4386
41, , 
23, , 
15, , 
85, , 
73, , 
50, , 
42,3,5160
45, , 
21, , 
24,7, 
52,4,3655
52, , 
17,4,3655
19,3,5160
21, , 
55,7, 
54,7, 
23,7, 
15, , 
26,7, 
43, , 
36, , 
26,5,2080
26, , 
26,4,5160
22, , 
61, , 
32,4,4644
75, , 
60, , 
52, , 
34,4,3870
37, , 
16, , 
15, , 
57,4,2322
50,4,3000
15, , 
15, , 
33,3,6020
33, , 
64,7, 
61,7, 
24, , 
23,7, 
42,7, 
23,4,7500
24,4,3870
46,3,5160
47, , 
60,7, 
55, , 
36,2,6800
34, , 
31,7, 
22,3,3440
13, , 
12, , 
31,3,4300
22,4,3870
53, , 
58,4,5160
83, , 
82, , 
24,7, 
20,4,5160
33,4,4500
27,4,2580
14, , 
13, , 
12, , 
38,4,6000
16,4,3870
13, , 
19, , 
19,3,5590
14, , 
54,8, 
53, , 
18, , 
16, , 
46,4,4500
44,4,2580
34,7, 
29,4,4300
51,4,3870
52, , 
31, , 
30, , 
29,4,3225
17,4,3225
32,7, 
34,7, 
13, , 
16, , 
26, , 
69, , 
67, , 
38,4,2150
30,4,2150
47, , 
30,3,6020
29, , 
39,7, 
31, , 
14, , 
13, , 
29,3,7310
26,7, 
55,1,3121
55, , 
21,4,2580
16, , 
13, , 
16,4,2580
14, , 
81, , 
51, , 
35,4,2580
32, , 
74, , 
74, , 
42, , 
14, , 
12, , 
37,3,7740
36,3,5160
19,3,7740
17,3,5160
14, , 
18,3,5160
56, , 
56, , 
17, , 
13, , 
12, , 
35,7, 
27,7, 
33,7, 
36,3,7310
15, , 
12, , 
33,3,7310
29, , 
39,7, 
28, , 
14, , 
59,7, 
54, , 
23,7, 
20,7, 
18,7, 
22, , 
41,4,5160
43, , 
19,4,2580
21, , 
51,4,2580
17, , 
60,4,4300
35,4,9000
15, , 
88, , 
64,7, 
60, , 
47,2,9400
17, , 
47,4,2580
46, , 
21,4,860
26,7, 
25, , 
37,7, 
33, , 
17, , 
25,2,8200
55, , 
43,3,3870
41,7, 
26,7, 
22, , 
43,4,9000
39,7, 
21, , 
20,7, 
16, , 
37,4,2795
36, , 
18, , 
16, , 
42,8, 
40, , 
18, , 
16, , 
14, , 
61,7, 
54, , 
38, , 
37,7, 
28, , 
54,7, 
49, , 
14, , 
51,7, 
53, , 
20,7, 
24,3,4300
24, , 
64, , 
61, , 
43,4,7740
21,7, 
32,7, 
27,7, 
56,8, 
49, , 
54,8, 
46, , 
41, , 
38, , 
35,7, 
34,8, 
33,8, 
32,8, 
31, , 
30, , 
34,7, 
33, , 
16, , 
15, , 
40,3,7310
41, , 
24, , 
21,7, 
12, , 
37,7, 
36, , 
19, , 
29,3,5160
27,1,2000
12, , 
20,3,5590
31,3,5590
26,3,5590
23,3,5590
36, , 
40,4,4644
17, , 
52,4,4644
48, , 
28,4,4644
14, , 
60,7, 
56, , 
26, , 
33,3,6450
48,1,5000
29, , 
22, , 
49,4,3096
39, , 
20, , 
21,3,5160
16, , 
13, , 
61,7, 
54,1,500
36, , 
33,3,4300
75,4,4644
73, , 
37, , 
53,4,4644
45, , 
69, , 
27,7, 
46,7, 
72,4,2150
92, , 
41,3,6020
41, , 
21,3,5590
20,3,5590
18, , 
15, , 
36,4,4644
35,3,6020
27,4,1720
36,3,6020
34, , 
14, , 
13, , 
91, , 
47, , 
30,3,3440
25,3,4300
15, , 
58,4,2580
26,2,6450
46,3,9460
45,4,774
41,3,8600
25,3,7740
35,3,7740
24,3,7740
35,3,6450
34,7, 
73, , 
46, , 
43, , 
51,4,5160
51, , 
38,4,1935
20, , 
73, , 
73, , 
45,7, 
14, , 
12, , 
50,7, 
47, , 
47,7, 
48,7, 
24,7, 
23, , 
20,7, 
55,4,6450
56, , 
37,7, 
17, , 
39,7, 
30, , 
12, , 
48,3,6450
40,2,4400
17, , 
14, , 
39,7, 
38, , 
18,7, 
28,4,6000
25, , 
26, , 
38,1,10000
34, , 
16, , 
68, , 
25,7, 
57, , 
20, , 
25,7, 
81, , 
72,7, 
39, , 
49,4,3870
20, , 
17,4,3870
14, , 
64, , 
62, , 
32,3,8600
28, , 
88, , 
56, , 
54, , 
30, , 
25,3,4300
22,7, 
34, , 
14, , 
14, , 
20, , 
35,3,8600
32,7, 
53,3,6880
51,4,1548
27, , 
13, , 
54,4,6450
50, , 
28,7, 
19, , 
54, , 
52, , 
32, , 
32,4,4128
28,4,5108
25, , 
45,7, 
28,7, 
37,3,5160
31,4,2580
13, , 
40,3,5160
34,4,3225
18, , 
49,4,3870
44,7, 
38, , 
58,7, 
55, , 
23,7, 
22, , 
91, , 
63, , 
44,4,3354
90, , 
30,7, 
20, , 
30,3,3655
27, , 
59,4,2580
54, , 
19, , 
55,3,5160
59,7, 
21,3,6450
18, , 
18, , 
12, , 
56,7, 
34,4,5160
28,4,2580
31,4,5160
32, , 
16,3,4085
25,4,3870
23,4,3870
21, , 
29,4,3870
23,4,3870
36,7, 
39, , 
18, , 
22,7, 
24,4,4515
20, , 
35,3,3870
25, , 
54,2,3600
53,3,2150
31,3,4730
29,4,516
36,7, 
35,2,10000
59,7, 
16, , 
52,7, 
54, , 
34,3,3010
25, , 
65, , 
70,3,2150
49,7, 
19,4,3870
19, , 
77, , 
34,2,7000
29,3,4300
26,3,9030
24, , 
73,1,3121
72, , 
43,1,3121
16, , 
31,7, 
30, , 
47,4,12900
27,4,5160
27,4,3870
74,1,3121
48, , 
22,4,1720
21,3,5160
81, , 
44, , 
52,4,1935
49,4,3225
42,4,2580
60,4,5160
52,4,3870
25, , 
15, , 
31,4,5160
23, , 
25, , 
18,4,5160
19, , 
48,4,3870
27,4,5160
24, , 
74, , 
23, , 
20, , 
24, , 
36,4,5160
53,7, 
25,4,3225
23,4,3225
23,4,3225
89, , 
56,7, 
55, , 
12, , 
38,7, 
37, , 
13, , 
78,7, 
74, , 
42,4,1720
25,4,3225
18,7, 
30,7, 
27,7, 
66,7, 
58,2,14000
30, , 
21,3,4300
28,3,17200
28, , 
43,3,3870
37, , 
14, , 
12, , 
32,4,3870
26,4,3600
44,7, 
38, , 
16, , 
69, , 
47,7, 
39, , 
13, , 
33,4,2580
15,4,1290
13, , 
56,7, 
38, , 
16, , 
31,3,5160
26, , 
50,4,3354
19,3,4515
82, , 
41,4,1720
21,2,5000
19,2,6000
12, , 
33,8, 
29, , 
55,4,3612
50, , 
25, , 
55,4,5160
49, , 
35,4,3870
32, , 
12, , 
67,7, 
68, , 
67,1,6000
60, , 
82,3,4300
78, , 
54,3,4300
66,3,4300
68, , 
34,4,5160
37, , 
55,3,4300
46,3,2580
23, , 
27,7, 
21, , 
43,3,5590
47, , 
17, , 
42,3,5590
24,3,4730
24, , 
21,3,4300
22, , 
42,3,8600
23, , 
64, , 
40,2,12400
39,3,4730
16, , 
15, , 
13, , 
43,3,7740
43,4,3096
21,3,3010
17,3,3010
51,8, 
77, , 
58,7, 
57, , 
37,7, 
34, , 
58,4,1290
60, , 
62, , 
37,3,8600
33,1,4500
32,8, 
32,8, 
31,2,10000
28,2,10000
63, , 
52, , 
33,2,5000
26, , 
26,2,6000
28, , 
14, , 
65, , 
64, , 
38,5,5590
32,3,5160
36,2,8000
37,3,5590
38,2,8400
14, , 
74, , 
77,4,860
75, , 
51,7, 
46, , 
21, , 
15, , 
82, , 
64,1,3000
47,1,3000
29,3,7740
28, , 
73, , 
82, , 
52,3,4300
51,2,4000
25, , 
64, , 
44,3,2580
34, , 
49,3,6450
46, , 
21, , 
18, , 
12, , 
88, , 
52, , 
48,3,10750
65,3,10750
53,3,7740
45, , 
21,3,4300
16,3,3440
49,3,12900
44, , 
20, , 
18,4,3600
15, , 
58,4,17200
51,4,15000
64,3,6450
65, , 
30,2,8400
29, , 
75, , 
64, , 
69, , 
64, , 
25,2,4000
27,3,4300
90, , 
82, , 
54, , 
40,4,30000
17, , 
60, , 
50,4,12000
25, , 
22, , 
17, , 
62, , 
36,4,2580
29, , 
80, , 
77, , 
54,4,4644
48, , 
12, , 
24,3,8600
26, , 
63, , 
54, , 
63,4,3870
35,4,3870
13, , 
60,4,3096
59, , 
22,4,5160
20,4,4902
42,3,7740
37, , 
73, , 
70, , 
16,4,4386
22, , 
13, , 
42,3,3870
39,4,4128
16,4,3354
28,3,5160
23, , 
93, , 
59, , 
52,5,3333
52, , 
39, , 
37, , 
16, , 
19, , 
12, , 
86, , 
71, , 
69,3,1290
63, , 
31,3,3870
64, , 
34,3,3870
37, , 
57,3,4300
64, , 
13, , 
73, , 
69,4,1500
65, , 
73, , 
30,3,5160
29, , 
12, , 
40,5,83
32, , 
14, , 
43,3,3010
38, , 
17, , 
12, , 
32,3,5160
32, , 
34,5,2500
32, , 
14, , 
77, , 
75, , 
79, , 
72,5,3333
70, , 
15, , 
14, , 
37, , 
36,4,3870
20,4,3870
16, , 
13, , 
20, , 
43,3,4300
40, , 
14, , 
20, , 
21,4,3354
39,3,5160
30, , 
13, , 
45,3,5590
44, , 
23, , 
12, , 
36,7, 
31, , 
15, , 
36,3,5590
33, , 
15,4,1935
58,4,1548
51,4,3225
39, , 
26,3,5074
39,2,4000
28, , 
36,4,12900
37, , 
13, , 
16,4,5160
14,4,6450
31,7, 
32,4,1290
14, , 
41,3,4300
15, , 
70, , 
54,4,750
55,3,2150
17,3,3870
88, , 
25,4,1548
34,4,3655
29,1,600
67,3,4300
30,3,3870
14,3,5160
16,3,5160
32,4,3000
36,3,5160
90, , 
39, , 
18, , 
76, , 
77,4,600
66,7, 
61, , 
73,4,5375
72, , 
40,4,2838
50,3,5160
35, , 
20, , 
17, , 
92, , 
49, , 
30,3,10750
27,3,4300
55, , 
80, , 
22,4,4300
18, , 
33,4,6450
74,3,2150
73, , 
44,5,5000
34, , 
14, , 
18,4,6450
19, , 
86, , 
79, , 
40, , 
36, , 
36,5,3000
42,3,860
16, , 
15, , 
36,5,2000
27, , 
60,4,2150
69, , 
15, , 
42,4,5375
41, , 
22,4,5375
19, , 
67, , 
40, , 
43, , 
29, , 
24, , 
55, , 
49, , 
20,1,2500
18, , 
12, , 
30,5,833
29, , 
73, , 
71, , 
26,4,1935
27, , 
24, , 
65, , 
59, , 
26,5,500
22, , 
53, , 
48, , 
19, , 
17, , 
15, , 
40,3,5590
36, , 
65,1,4500
50,7, 
28,7, 
19, , 
51,3,7740
50, , 
25,7, 
24, , 
18,4,2580
46,5,6000
32, , 
22, , 
21, , 
45,2,10000
44,2,10000
22,3,4300
18, , 
24, , 
62,2,7200
48,2,7600
41,4,6450
38,2,8000
18,4,645
15,4,430
71, , 
69, , 
72, , 
67, , 
35, , 
60, , 
60, , 
30, , 
34,7, 
12, , 
67, , 
66, , 
28,2,3374
33,3,7310
30, , 
63,3,4300
53,3,4300
50,3,5590
39, , 
19, , 
16, , 
58,3,5590
52, , 
66,5,1000
64, , 
66,4,6000
64, , 
41,3,5160
36, , 
19,4,2580
16, , 
24,2,5600
24, , 
41,4,3096
36,4,3225
16, , 
13, , 
57,5,1000
64, , 
34,2,6000
35, , 
42,1,3200
42, , 
18, , 
27,3,6020
22, , 
23, , 
23, , 
33,3,3440
32, , 
24,3,5160
23, , 
64, , 
60, , 
13, , 
83, , 
38,3,5160
35,3,4300
17, , 
14, , 
63, , 
63, , 
53,3,3440
52, , 
22,3,5160
12, , 
35, , 
36, , 
15, , 
28,3,8600
27,3,2537
33,3,5590
29, , 
13, , 
45,4,7740
36, , 
48, , 
12, , 
27,3,4300
25,3,3655
37,5,250
45, , 
15, , 
12, , 
86, , 
68, , 
32,4,3354
22, , 
83,4,1935
54,4,1290
31,4,2580
30,4,2580
14,4,2580
20,4,1290
21,4,1677
13, , 
29,2,260
23,4,1720
33, , 
27,4,5160
33,5,5000
62, , 
35, , 
29, , 
24, , 
71, , 
62, , 
56, , 
90, , 
48,4,3440
25,4,3440
75, , 
62, , 
59, , 
44, , 
45, , 
19,4,1462
16, , 
12, , 
27, , 
24, , 
52, , 
52,4,4300
74, , 
64, , 
45, , 
27, , 
34, , 
31, , 
35,3,12900
37,3,1290
17, , 
15, , 
70, , 
57, , 
55,4,4300
25,4,6450
35, , 
31,3,3440
33, , 
12, , 
28,3,3870
26, , 
38,5,6000
38,3,3870
19,4,2580
15, , 
71,5,4000
28,4,4300
25,3,5160
61, , 
57, , 
55,3,3440
37,3,12900
21, , 
26, , 
30,3,8600
32,4,3225
24,4,645
21,4,5160
17, , 
36, , 
33, , 
70,8, 
35,8, 
47,3,6450
36, , 
18, , 
13, , 
54,5,1667
46, , 
27,4,4300
48,3,7740
58, , 
15, , 
27,7, 
21, , 
30,5,5000
29, , 
34,3,5160
31, , 
69, , 
39,5,13333
27,3,3440
12, , 
29,5,2000
24, , 
32,8, 
35,2,3200
30,3,5590
14, , 
34,5,5000
27,4,1075
71, , 
50,4,3870
57, , 
29, , 
26,4,3870
43,3,3440
35, , 
14, , 
12, , 
74, , 
53,4,6000
43,4,7500
15, , 
20, , 
37,4,7740
46, , 
43, , 
19, , 
22,3,5160
21, , 
26,4,3870
26, , 
58,4,3870
56,3,4300
18, , 
14, , 
32, , 
29, , 
26, , 
26, , 
66,1,3000
35,4,1290
55,4,3870
51,4,4500
19, , 
16,4,3870
65,5,3333
57, , 
34, , 
27, , 
24, , 
22,4,2795
20, , 
15, , 
52,5,3333
42, , 
21,3,3440
18,3,5160
14, , 
42,4,860
35, , 
45, , 
38,4,2150
19,3,3440
18,3,3440
15, , 
13, , 
26,3,4945
20, , 
32,4,2193
29, , 
33,4,1935
32, , 
37,4,4300
34, , 
12, , 
24,3,8600
24,1,3600
49,4,3600
52,3,6020
28,3,4300
32,3,6450
29, , 
40,4,3096
38,4,2580
16, , 
57,4,3870
56, , 
35,4,3870
14, , 
28,4,3870
25, , 
18,3,5160
20,3,6020
76,5,2100
62, , 
30,5,1667
29,4,5160
35,1,900
14, , 
64, , 
59, , 
28,3,12900
42,3,6450
43,4,6450
18,3,2150
15, , 
66, , 
39, , 
15, , 
13, , 
81, , 
48,2,10000
45,3,4300
25, , 
20, , 
30,3,6450
24,3,3010
63,3,5160
75, , 
63, , 
42,3,5590
39, , 
31,3,8600
29, , 
66,5,1750
56, , 
34,3,4300
32, , 
21, , 
73, , 
34, , 
15, , 
12, , 
73, , 
31,4,3612
26,3,4300
24, , 
24, , 
49,3,5160
39, , 
18,3,4300
15, , 
12, , 
28, , 
61, , 
55, , 
30, , 
42, , 
86, , 
84, , 
43,5,5000
38, , 
16, , 
52, , 
48, , 
15, , 
57, , 
52, , 
22, , 
19, , 
14, , 
34, , 
16, , 
14, , 
12, , 
30, , 
12, , 
43,4,2408
40, , 
19,4,2408
51,5,4166
38, , 
19, , 
67, , 
64, , 
33, , 
19, , 
65,5,1667
67, , 
34,4,2193
30, , 
37,4,1290
31, , 
13, , 
33, , 
16, , 
15, , 
13, , 
41,3,3870
44, , 
19,3,2580
15, , 
68, , 
67, , 
43, , 
45,5,417
40, , 
18, , 
16,4,3096
94, , 
91, , 
47, , 
48,5,3333
44, , 
21, , 
17,4,3870
13, , 
74,5,3333
55,3,4300
51, , 
24, , 
42,3,4300
60,3,1935
56, , 
40,3,3870
43, , 
18, , 
15, , 
34,3,3870
28, , 
31,3,4300
31, , 
91, , 
88, , 
51,4,2700
47,4,3000
45,4,1548
36,4,1720
33,4,1720
27,3,4730
26, , 
42,2,8000
48,3,4300
42,3,4300
20, , 
15,4,860
56, , 
36, , 
38,3,3440
53, , 
50, , 
17, , 
55, , 
16,4,3612
25,4,2580
46,5,2500
50,3,5160
68, , 
48, , 
66,4,2580
55, , 
85, , 
72, , 
66,2,16000
56, , 
36,2,10000
28,3,8600
23,3,4300
76, , 
26,2,3000
46,4,1548
48,3,4300
24,3,5160
78,5,1666
72, , 
39, , 
62, , 
78, , 
48,3,5590
28, , 
60,3,10750
58,4,2580
15,3,5590
61,2,8000
50,3,7740
71, , 
33,2,4000
32,4,3870
78, , 
63, , 
35,2,10000
45,3,8600
38,3,7740
16,3,2150
14,3,2580
55,1,6000
51, , 
12, , 
64, , 
54, , 
67,4,3440
66, , 
38,3,7740
29, , 
12, , 
56,3,5160
55, , 
25,3,5160
18, , 
34, , 
28, , 
43, , 
41,3,6450
16, , 
15,4,2580
13, , 
12, , 
41, , 
48,3,8600
16, , 
31,3,7740
32, , 
45,3,6200
45, , 
22,3,6020
24, , 
74,5,3333
73, , 
39,3,5805
36, , 
14, , 
70,3,6450
59, , 
25,4,860
71,3,6450
30,3,5590
29, , 
71,5,8333
68, , 
34,3,5590
29, , 
47,3,6020
41, , 
14, , 
13, , 
31,4,3870
31, , 
44,3,6020
39, , 
19, , 
13, , 
59,5,3333
60, , 
30,3,4300
27, , 
39, , 
28, , 
14, , 
13, , 
47,5,833
47, , 
23,3,4300
22,1,6000
44, , 
25,3,6450
26,4,4300
46,3,21500
41, , 
23,1,4000
18, , 
49,6,5000
37,2,15000
43,2,15000
18, , 
52, , 
51, , 
28, , 
22, , 
39,4,7224
38, , 
77, , 
40, , 
39, , 
47, , 
30, , 
20, , 
23, , 
28,4,2322
63, , 
71, , 
31,6,1333
29, , 
53, , 
16, , 
58, , 
68,1,400
30,3,5160
34,8, 
67,5,1500
68, , 
18, , 
16, , 
46, , 
48,4,3225
24,3,3870
20, , 
18, , 
66,5,5000
65, , 
63,3,6020
61, , 
24,3,7740
38, , 
41, , 
43,8, 
16, , 
13, , 
12, , 
46,7, 
44, , 
13, , 
32, , 
32, , 
43,3,8170
50, , 
21,3,3440
75,4,2064
38,7, 
34, , 
43, , 
37, , 
15, , 
70,5,13333
60, , 
27,3,6020
21, , 
34,3,6450
33, , 
14,4,860
88, , 
89, , 
63,5,3000
41,4,7500
38,5,3333
30, , 
42,8, 
40, , 
14, , 
12, , 
38,4,3870
30,3,6450
24,7, 
79, , 
32, , 
37, , 
21,5,3333
19, , 
34, , 
36,5,1000
12, , 
28, , 
50,5,1667
50, , 
28, , 
13, , 
62, , 
26, , 
48,4,1290
42, , 
12, , 
71, , 
70, , 
39, , 
18, , 
64, , 
62, , 
42,4,4500
30, , 
22,3,2580
22,4,3870
22,4,4500
57,5,333
53,2,600
18, , 
12, , 
60,3,860
61,3,860
39,5,583
59,3,8600
55,4,2580
20, , 
14, , 
50,2,6000
36,4,1935
31,1,1000
16,1,900
14, , 
51, , 
25,3,6450
23,3,6880
37,4,2580
40, , 
12, , 
64,5,1333
57, , 
27, , 
18, , 
16, , 
15, , 
45,5,1250
48, , 
56, , 
26,5,1083
38,4,1032
36, , 
17,4,1032
14, , 
12, , 
30,3,4730
27, , 
29,3,5160
24, , 
36,4,2150
38,4,1720
46,4,3870
43, , 
23,4,1290
20,4,1290
17,4,1548
16, , 
52,4,3870
48,4,645
16, , 
77, , 
48,3,4085
39,4,1290
34,4,3440
23, , 
56, , 
52, , 
12, , 
26,1,5000
23, , 
56,5,4000
49, , 
21, , 
24,5,4000
41,4,1290
38, , 
17,4,4500
16,4,4500
50, , 
20,1,2010
57,4,2580
58, , 
79, , 
41,4,2580
12, , 
65, , 
40,4,1720
19, , 
19, , 
32,4,1720
49, , 
39,4,1720
18,4,1505
13, , 
70, , 
84, , 
74, , 
27, , 
76, , 
15, , 
37,3,4300
40,3,5160
41,3,3440
20, , 
15, , 
30,3,5160
27, , 
15,3,5160
53, , 
53, , 
24, , 
53,3,3440
52, , 
26,3,3440
15, , 
25,3,2150
27, , 
60,3,2150
53, , 
27,3,6880
26, , 
87, , 
84, , 
60, , 
66,5,13333
35, , 
16,4,860
35,3,4300
35,3,4300
15, , 
12, , 
50,3,5160
50,4,9000
20, , 
66, , 
25,2,6000
18, , 
34,3,6450
34,4,6450
13, , 
67,5,667
66,3,4300
42,3,5160
29,4,1290
28,4,7740
46, , 
17, , 
38, , 
37,3,8600
37, , 
12, , 
52,3,4300
45,2,4000
24,3,3440
27,4,5375
30,4,4300
27,3,4730
28,4,4300
23, , 
51, , 
53, , 
80, , 
75, , 
60, , 
37,3,5160
33, , 
33,4,3870
59, , 
31,3,4730
30, , 
31,2,4000
55,8, 
50, , 
22,3,3440
38, , 
39,3,4730
78, , 
75, , 
45,5,1667
45, , 
43,4,4300
38, , 
41,5,5000
36, , 
12, , 
78, , 
72, , 
49,3,6450
57,4,3870
54, , 
33,4,3870
28, , 
44,4,5160
42, , 
23,3,4730
16, , 
39,4,3225
32,4,1500
70, , 
73,4,1720
59, , 
58,4,2400
60, , 
48,3,8600
42,2,5000
19,3,3440
43,3,5160
43, , 
22,3,4214
20, , 
17,4,4300
43,4,2150
74, , 
56,2,8000
28,2,8000
25, , 
48,8, 
53, , 
20, , 
41,3,3010
18,3,3010
16, , 
12, , 
48,4,6450
46,3,3440
85, , 
50,3,2580
17, , 
61,3,4300
55,3,2150
33,8, 
25,4,4300
20, , 
22,3,5160
24,4,1548
58, , 
57, , 
29,7, 
53, , 
23,1,3600
15, , 
50,2,7200
58,2,7200
37,2,7000
33, , 
41, , 
43,4,3870
18, , 
68, , 
66, , 
28,3,3440
55,4,2580
36,4,6000
24, , 
66, , 
27, , 
20,3,7740
29, , 
51,4,3440
47,4,4300
64, , 
54, , 
12, , 
45,3,5160
43,4,2580
19,3,3870
16, , 
13, , 
41,3,10750
35, , 
12, , 
66, , 
68, , 
67, , 
12, , 
82, , 
79, , 
54, , 
55, , 
28,3,6450
18, , 
65, , 
36,3,2150
35,3,4300
33, , 
28,3,5160
27,4,2150
28, , 
31, , 
33, , 
30,4,4515
31, , 
49,3,5590
46, , 
38, , 
34,2,3400
94, , 
83, , 
41,3,5160
40, , 
15, , 
43,5,6000
45, , 
14, , 
12, , 
57, , 
52, , 
24,4,2580
21,4,2580
21,4,2580
18, , 
58,4,6000
56,3,3870
34,4,1548
13, , 
74, , 
68, , 
31, , 
14, , 
29,3,4300
25, , 
40,2,3200
38,2,3600
22, , 
44,3,3440
17,3,5160
61, , 
54,4,10750
46,4,15480
40,1,800
17, , 
19,3,3655
15, , 
42, , 
40, , 
19, , 
12, , 
43,2,5000
37,3,2580
62,3,6880
47,4,6450
42,4,3870
19,4,2580
15, , 
53,3,4300
50, , 
25,3,3440
20, , 
31,3,6450
64,1,10000
49, , 
27,2,14000
25,3,12900
27,3,4300
20,3,1720
35,3,5590
33,3,10750
24,1,12000
27, , 
41,2,8000
36,2,9000
23,3,5590
19, , 
39,3,6450
32,3,4300
14, , 
14, , 
57,4,6450
30,3,6450
24, , 
19,3,6450
47,7, 
17, , 
17, , 
46,3,4300
46,3,5160
16, , 
15, , 
47,3,5375
48, , 
18, , 
12, , 
79, , 
49,3,3225
34, , 
55,7, 
53, , 
90, , 
23,3,4730
19,3,4300
15, , 
86, , 
81, , 
54,3,4300
34,3,4300
15, , 
81, , 
84, , 
34,3,8600
30, , 
27,3,6450
28,3,7310
40,3,7310
18,3,6450
59, , 
40,4,1720
13,4,430
15,4,5160
24,2,14000
22, , 
68,7, 
41, , 
27,7, 
26,3,4300
12, , 
26, , 
80, , 
30,5,10000
27,4,4300
97, , 
52,4,5375
28,5,12500
24, , 
80,5,15000
50, , 
31,4,5375
30,4,6450
64,5,3000
33, , 
52,4,1720
49,3,860
26,3,5160
16, , 
15,4,430
58, , 
60,3,4300
23, , 
21, , 
59,3,4300
58, , 
32,3,4300
30, , 
46,3,6450
42, , 
21, , 
17, , 
14, , 
25,3,5160
20, , 
32,3,4300
29, , 
12, , 
90, , 
51,4,5160
51,4,6000
14, , 
53,4,1742
52, , 
23,3,2150
20, , 
18, , 
15,3,2150
12, , 
31,3,3440
31, , 
40,3,5160
40, , 
18,3,5160
17, , 
13, , 
47,7, 
25, , 
39,3,3440
40, , 
21,3,3440
19,3,3440
